,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_genres,artist_popularity,track_popularity
2698,Make Your Move,0.647,0.992,4.0,-2.748,0.0,0.0971,0.0248,0.106,0.156,0.555,124.0,track,4cuJbDiraxt9AsEeevmFuQ,spotify:track:4cuJbDiraxt9AsEeevmFuQ,https://api.spotify.com/v1/tracks/4cuJbDiraxt9AsEeevmFuQ,https://api.spotify.com/v1/audio-analysis/4cuJbDiraxt9AsEeevmFuQ,168992,4.0,Anton Powers,"['dance pop', 'deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']",59.0,59.0
2699,Break My Heart - Jax Jones Midnight Snack Remix,0.601,0.947,4.0,-4.703,0.0,0.0481,0.00237,0.306,0.109,0.692,128.028,track,4wox6emdE5yzgiyN3evNmd,spotify:track:4wox6emdE5yzgiyN3evNmd,https://api.spotify.com/v1/tracks/4wox6emdE5yzgiyN3evNmd,https://api.spotify.com/v1/audio-analysis/4wox6emdE5yzgiyN3evNmd,223227,4.0,Dua Lipa,"['dance pop', 'pop', 'uk pop']",95.0,44.0
2700,Sunday at Glasto - Radio edit,0.659,0.627,1.0,-14.385,1.0,0.0363,0.0037,0.859,0.159,0.52,122.996,track,1eJG00RtWulAaVIG7OxYTM,spotify:track:1eJG00RtWulAaVIG7OxYTM,https://api.spotify.com/v1/tracks/1eJG00RtWulAaVIG7OxYTM,https://api.spotify.com/v1/audio-analysis/1eJG00RtWulAaVIG7OxYTM,206776,4.0,Barry Can't Swim,[],41.0,26.0
2701,Most Precious Love,0.646,0.796,0.0,-6.88,1.0,0.0384,0.000816,0.000154,0.211,0.71,123.999,track,47UPyhVOYi13lDCabh0V8s,spotify:track:47UPyhVOYi13lDCabh0V8s,https://api.spotify.com/v1/tracks/47UPyhVOYi13lDCabh0V8s,https://api.spotify.com/v1/audio-analysis/47UPyhVOYi13lDCabh0V8s,234758,4.0,House Gospel Choir,['cedm'],47.0,51.0
2702,"Namita Nandakumar - Senior Quantitative Analyst, Seattle Kraken",,,,,,,,,,,,episode,1GzW7pIMwUOM7WYfpwBnNY,,,,0,,Expected Value,podcast,,
2703,"Tyler Heaps - Director of Sporting Analytics, U.S. Soccer",,,,,,,,,,,,episode,3OQimhf73WILGLTKXnav2M,,,,0,,Expected Value,podcast,,
2704,Gregg Berhalter - U.S. Men's National Team Head Coach,,,,,,,,,,,,episode,5iSGPvdvYzTWnsoZ0AROkf,,,,0,,Expected Value,podcast,,
2705,Corrie van Zyl - Cricket South Africa,,,,,,,,,,,,episode,6MXJg5xa9Q9N9qeTaZWYXB,,,,0,,Expected Value,podcast,,
2706,Ben Mackriell - Stats Perform,,,,,,,,,,,,episode,0tVtnFljEX5Pkn7hSApPo7,,,,0,,Expected Value,podcast,,
2707,Super Bowl Talk & The Upcoming Dallas Show!,,,,,,,,,,,,episode,5KgzN6A0LnTXXkONQ3j0wk,,,,0,,Card Talk,podcast,,
2708,"“You too, Tootsie?” — Tootsie Roll’s cyberbulling. Apple’s TBOY. Starbucks’ reimagining.",,,,,,,,,,,,episode,3V5SV0HnNnmpedWbH536CC,,,,0,,Snacks Daily,podcast,,
2709,I Hope You Know,0.696,0.781,7.0,-4.986,1.0,0.0399,0.0195,0.00453,0.158,0.409,128.02,track,27LTFjf7B1KHO1SVrPeIws,spotify:track:27LTFjf7B1KHO1SVrPeIws,https://api.spotify.com/v1/tracks/27LTFjf7B1KHO1SVrPeIws,https://api.spotify.com/v1/audio-analysis/27LTFjf7B1KHO1SVrPeIws,199645,4.0,Mike Williams,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",69.0,52.0
2710,Momma Always Told Me (feat. Stanaj & Yung Bae),0.766,0.533,9.0,-5.758,0.0,0.0506,0.03,0.0,0.0667,0.764,107.999,track,63lUB0rs6KK58vj8mEAfdj,spotify:track:63lUB0rs6KK58vj8mEAfdj,https://api.spotify.com/v1/tracks/63lUB0rs6KK58vj8mEAfdj,https://api.spotify.com/v1/audio-analysis/63lUB0rs6KK58vj8mEAfdj,181335,4.0,Mike Posner,"['dance pop', 'pop', 'pop rap']",78.0,59.0
2711,Into The Unknown,0.601,0.743,7.0,-6.545,0.0,0.039,0.135,0.0254,0.117,0.134,115.965,track,2kRNkUmsnHyje09JeQoq3A,spotify:track:2kRNkUmsnHyje09JeQoq3A,https://api.spotify.com/v1/tracks/2kRNkUmsnHyje09JeQoq3A,https://api.spotify.com/v1/audio-analysis/2kRNkUmsnHyje09JeQoq3A,199384,4.0,Don Diablo,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",76.0,54.0
2712,Stay Forever (feat. STRFKR) - Midnight Kids Remix,0.44,0.688,7.0,-5.446,0.0,0.037,0.0685,0.887,0.132,0.115,119.901,track,2cX3pmM6V6CbfIT1vJvYcO,spotify:track:2cX3pmM6V6CbfIT1vJvYcO,https://api.spotify.com/v1/tracks/2cX3pmM6V6CbfIT1vJvYcO,https://api.spotify.com/v1/audio-analysis/2cX3pmM6V6CbfIT1vJvYcO,228000,4.0,Whethan,"['edm', 'electro house', 'electropop', 'indie poptimism', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",70.0,44.0
2713,Look at the Sky,0.568,0.564,6.0,-8.231,1.0,0.0273,0.0105,0.000127,0.0766,0.385,115.059,track,5lXNcc8QeM9KpAWNHAL0iS,spotify:track:5lXNcc8QeM9KpAWNHAL0iS,https://api.spotify.com/v1/tracks/5lXNcc8QeM9KpAWNHAL0iS,https://api.spotify.com/v1/audio-analysis/5lXNcc8QeM9KpAWNHAL0iS,309986,4.0,Porter Robinson,"['brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house']",73.0,63.0
2714,You (with Marshmello & Vance Joy),0.668,0.563,11.0,-6.433,1.0,0.0522,0.0493,0.0,0.119,0.305,103.116,track,1GkHyypTFkUf0QQKwYoXH4,spotify:track:1GkHyypTFkUf0QQKwYoXH4,https://api.spotify.com/v1/tracks/1GkHyypTFkUf0QQKwYoXH4,https://api.spotify.com/v1/audio-analysis/1GkHyypTFkUf0QQKwYoXH4,169632,4.0,benny blanco,"['electropop', 'pop', 'pop rap']",82.0,78.0
2715,Baila Conmigo (with Rauw Alejandro),0.823,0.544,5.0,-7.132,1.0,0.0715,0.0215,0.00315,0.0966,0.664,149.903,track,079Ey5uxL04AKPQgVQwx5h,spotify:track:079Ey5uxL04AKPQgVQwx5h,https://api.spotify.com/v1/tracks/079Ey5uxL04AKPQgVQwx5h,https://api.spotify.com/v1/audio-analysis/079Ey5uxL04AKPQgVQwx5h,186088,4.0,Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",89.0,90.0
2716,We Are Here Now,0.55,0.947,0.0,-4.13,1.0,0.0656,0.0335,5.13e-06,0.198,0.217,128.025,track,4UVuGgYk3qlAfR8DGH30C4,spotify:track:4UVuGgYk3qlAfR8DGH30C4,https://api.spotify.com/v1/tracks/4UVuGgYk3qlAfR8DGH30C4,https://api.spotify.com/v1/audio-analysis/4UVuGgYk3qlAfR8DGH30C4,181896,4.0,Dimitri Vangelis & Wyman,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",60.0,53.0
2717,Stronger (feat. Kesha),0.648,0.672,1.0,-7.902,1.0,0.0436,0.36,0.0,0.097,0.435,104.987,track,4NctFqJyGAqurHFEUQvWgR,spotify:track:4NctFqJyGAqurHFEUQvWgR,https://api.spotify.com/v1/tracks/4NctFqJyGAqurHFEUQvWgR,https://api.spotify.com/v1/audio-analysis/4NctFqJyGAqurHFEUQvWgR,173714,4.0,Sam Feldt,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",80.0,71.0
2718,Golden (feat. Blondfire),0.605,0.772,6.0,-5.971,1.0,0.0657,0.0687,0.0227,0.151,0.61,121.994,track,1he0nibCzlDvB96EoJbbIZ,spotify:track:1he0nibCzlDvB96EoJbbIZ,https://api.spotify.com/v1/tracks/1he0nibCzlDvB96EoJbbIZ,https://api.spotify.com/v1/audio-analysis/1he0nibCzlDvB96EoJbbIZ,209016,4.0,Sander van Doorn,"['dutch trance', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'trance']",60.0,54.0
2719,Higher (feat. iann dior),0.716,0.736,1.0,-5.18,0.0,0.0363,0.336,1.4e-05,0.137,0.542,104.018,track,4OoYfejHABzYe2mG8p5s8b,spotify:track:4OoYfejHABzYe2mG8p5s8b,https://api.spotify.com/v1/tracks/4OoYfejHABzYe2mG8p5s8b,https://api.spotify.com/v1/audio-analysis/4OoYfejHABzYe2mG8p5s8b,203953,4.0,Clean Bandit,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",82.0,76.0
2720,You've Done Enough,0.685,0.791,0.0,-6.628,1.0,0.0337,0.016,0.153,0.703,0.539,125.052,track,3zPfyVThoCzQ6IB5CSGDTz,spotify:track:3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/tracks/3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/audio-analysis/3zPfyVThoCzQ6IB5CSGDTz,213547,4.0,Gorgon City,"['deep groove house', 'edm', 'future garage', 'house', 'pop dance', 'progressive house', 'tropical house', 'uk dance']",73.0,72.0
2721,"Gravity (feat. Tyler, The Creator)",0.539,0.615,1.0,-8.746,0.0,0.252,0.173,0.0056,0.144,0.493,163.924,track,6u3CPnFMKANYgfdiifFOiJ,spotify:track:6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/tracks/6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/audio-analysis/6u3CPnFMKANYgfdiifFOiJ,214693,4.0,Brent Faiyaz,"['dmv rap', 'pop', 'r&b', 'rap']",82.0,79.0
2722,Another Life (feat. Alida) - Club Mix,0.554,0.697,5.0,-5.07,1.0,0.0382,0.00741,0.0,0.271,0.263,125.989,track,5x6j5ieIDRCufmEVsHt0W3,spotify:track:5x6j5ieIDRCufmEVsHt0W3,https://api.spotify.com/v1/tracks/5x6j5ieIDRCufmEVsHt0W3,https://api.spotify.com/v1/audio-analysis/5x6j5ieIDRCufmEVsHt0W3,253333,4.0,Lucas & Steve,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",73.0,41.0
2723,Prom,0.67,0.486,2.0,-7.456,1.0,0.0352,0.325,0.000363,0.0985,0.373,107.988,track,5flMoOfc914PhFtAD8e1gX,spotify:track:5flMoOfc914PhFtAD8e1gX,https://api.spotify.com/v1/tracks/5flMoOfc914PhFtAD8e1gX,https://api.spotify.com/v1/audio-analysis/5flMoOfc914PhFtAD8e1gX,167459,4.0,Augustine,['swedish indie pop'],50.0,52.0
2724,True Colors,0.584,0.791,0.0,-6.771,1.0,0.0459,0.153,4.18e-05,0.105,0.137,124.029,track,2MYgbwUFL0Et2SIivsrrrr,spotify:track:2MYgbwUFL0Et2SIivsrrrr,https://api.spotify.com/v1/tracks/2MYgbwUFL0Et2SIivsrrrr,https://api.spotify.com/v1/audio-analysis/2MYgbwUFL0Et2SIivsrrrr,219194,4.0,Lipless,[],51.0,34.0
2725,Cold as Stone (feat. Charlotte Lawrence) - Lipless Remix,0.619,0.663,7.0,-6.937,1.0,0.0366,0.237,0.0,0.111,0.142,123.93,track,6chZg1OMXz9VN3MQCr4cNf,spotify:track:6chZg1OMXz9VN3MQCr4cNf,https://api.spotify.com/v1/tracks/6chZg1OMXz9VN3MQCr4cNf,https://api.spotify.com/v1/audio-analysis/6chZg1OMXz9VN3MQCr4cNf,228667,4.0,Kaskade,"['edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",72.0,53.0
2726,My Light,0.64,0.841,9.0,-7.961,1.0,0.0384,0.118,0.519,0.229,0.164,121.976,track,6qJ93KSPxOUxwWruzNJSvs,spotify:track:6qJ93KSPxOUxwWruzNJSvs,https://api.spotify.com/v1/tracks/6qJ93KSPxOUxwWruzNJSvs,https://api.spotify.com/v1/audio-analysis/6qJ93KSPxOUxwWruzNJSvs,218717,4.0,Kaskade,"['edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",72.0,41.0
2727,Sun In Your Eyes - Spencer Brown Edit,0.602,0.828,0.0,-6.734,0.0,0.0338,0.00586,0.788,0.25,0.146,124.996,track,7cORfHvrFDJyMF0LaA5VRt,spotify:track:7cORfHvrFDJyMF0LaA5VRt,https://api.spotify.com/v1/tracks/7cORfHvrFDJyMF0LaA5VRt,https://api.spotify.com/v1/audio-analysis/7cORfHvrFDJyMF0LaA5VRt,355200,4.0,Above & Beyond,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",69.0,52.0
2728,Fendi - with Rakhim & Smokepurpp,0.934,0.801,1.0,-3.572,1.0,0.0794,0.0183,2.99e-06,0.0642,0.226,123.029,track,7q0g6FmxTZjnjbtR58fBJg,spotify:track:7q0g6FmxTZjnjbtR58fBJg,https://api.spotify.com/v1/tracks/7q0g6FmxTZjnjbtR58fBJg,https://api.spotify.com/v1/audio-analysis/7q0g6FmxTZjnjbtR58fBJg,140488,4.0,R3HAB,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",83.0,51.0
2729,Shivers (Mixed),0.417,0.968,1.0,-7.581,1.0,0.0482,2.05e-05,0.326,0.338,0.64,137.966,track,1Yo1fjvHoiOIFJbicr09sb,spotify:track:1Yo1fjvHoiOIFJbicr09sb,https://api.spotify.com/v1/tracks/1Yo1fjvHoiOIFJbicr09sb,https://api.spotify.com/v1/audio-analysis/1Yo1fjvHoiOIFJbicr09sb,97400,4.0,Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",79.0,42.0
2730,The GameStop Rebellion,,,,,,,,,,,,episode,2MABIsfrLPKQOVIJWUCtva,,,,0,,The Daily,podcast,,
2731,The Best Rants and Sound Bites,,,,,,,,,,,,episode,5Xp2f7IFfvzwHLULhVggy2,,,,0,,RotoUnderworld Radio - Fantasy Football Show,podcast,,
2732,Best Cold Takes of 2020,,,,,,,,,,,,episode,1T0u1bToD0jRTiRQ9HGx3i,,,,0,,RotoUnderworld Radio - Fantasy Football Show,podcast,,
2733,"Dallas Recap, Super Bowl Talk & NBA Top Shot!",,,,,,,,,,,,episode,0lyXgkyTk8NsNxCtjhoJzr,,,,0,,Card Talk,podcast,,
2734,Live From The Dallas Card Show,,,,,,,,,,,,episode,5Y9u04Dc7wO9yklpUNNhLk,,,,0,,Card Talk,podcast,,
2735,Steve Fenn - Data Visualization Architect,,,,,,,,,,,,episode,1bbMtQnM3w6m5mX2smDtPv,,,,0,,Expected Value,podcast,,
2736,Yatta,0.591,0.101,7.0,-27.437,1.0,0.036,0.967,0.916,0.0803,0.279,133.324,track,6Ek1kkD60Zhl6dzkcy2Xaj,spotify:track:6Ek1kkD60Zhl6dzkcy2Xaj,https://api.spotify.com/v1/tracks/6Ek1kkD60Zhl6dzkcy2Xaj,https://api.spotify.com/v1/audio-analysis/6Ek1kkD60Zhl6dzkcy2Xaj,144375,4.0,Fukase Junichiro,['background music'],38.0,50.0
2737,Sunbleached Memory,0.354,0.104,0.0,-25.589,1.0,0.0353,0.645,0.781,0.111,0.0655,138.066,track,6JVIfxPhQXAyPcA2Ro94HX,spotify:track:6JVIfxPhQXAyPcA2Ro94HX,https://api.spotify.com/v1/tracks/6JVIfxPhQXAyPcA2Ro94HX,https://api.spotify.com/v1/audio-analysis/6JVIfxPhQXAyPcA2Ro94HX,155353,4.0,Toledo Rains,['background music'],49.0,54.0
2738,In This Moment,0.479,0.221,6.0,-19.689,1.0,0.0325,0.771,0.856,0.101,0.089,115.965,track,7FORBAxm1qwuwbYo7Rtz42,spotify:track:7FORBAxm1qwuwbYo7Rtz42,https://api.spotify.com/v1/tracks/7FORBAxm1qwuwbYo7Rtz42,https://api.spotify.com/v1/audio-analysis/7FORBAxm1qwuwbYo7Rtz42,158666,4.0,Lucas Delphy,['background music'],52.0,49.0
2739,He Needs Help,0.141,0.0449,0.0,-26.108,1.0,0.0364,0.949,0.961,0.0872,0.0377,67.461,track,39hBYtqNwwl7v0gynAWyZj,spotify:track:39hBYtqNwwl7v0gynAWyZj,https://api.spotify.com/v1/tracks/39hBYtqNwwl7v0gynAWyZj,https://api.spotify.com/v1/audio-analysis/39hBYtqNwwl7v0gynAWyZj,190667,4.0,David Wingo,['soundtrack'],49.0,56.0
2740,Never Let Go,0.366,0.224,3.0,-21.749,0.0,0.0392,0.969,0.915,0.111,0.131,199.962,track,4pPQehDJIPMstBLVCzouTs,spotify:track:4pPQehDJIPMstBLVCzouTs,https://api.spotify.com/v1/tracks/4pPQehDJIPMstBLVCzouTs,https://api.spotify.com/v1/audio-analysis/4pPQehDJIPMstBLVCzouTs,159295,4.0,Galvic,['background music'],40.0,53.0
2741,Walking Away,0.518,0.116,0.0,-20.806,1.0,0.0387,0.981,0.914,0.114,0.353,191.991,track,07Nh0xvmo9b32APyAzbD2e,spotify:track:07Nh0xvmo9b32APyAzbD2e,https://api.spotify.com/v1/tracks/07Nh0xvmo9b32APyAzbD2e,https://api.spotify.com/v1/audio-analysis/07Nh0xvmo9b32APyAzbD2e,147025,4.0,Avery Young,['background music'],46.0,49.0
2742,Curious Morning,0.391,0.231,3.0,-17.0,0.0,0.0363,0.969,0.954,0.116,0.0882,107.981,track,5lZyYNi8OfFWKiX1p9zDQP,spotify:track:5lZyYNi8OfFWKiX1p9zDQP,https://api.spotify.com/v1/tracks/5lZyYNi8OfFWKiX1p9zDQP,https://api.spotify.com/v1/audio-analysis/5lZyYNi8OfFWKiX1p9zDQP,182222,4.0,Michael Orvind,[],43.0,52.0
2743,Last Night,0.128,0.0672,2.0,-25.511,1.0,0.0411,0.974,0.863,0.103,0.0971,179.527,track,0mEtQh163dmE6NjbaPqf6o,spotify:track:0mEtQh163dmE6NjbaPqf6o,https://api.spotify.com/v1/tracks/0mEtQh163dmE6NjbaPqf6o,https://api.spotify.com/v1/audio-analysis/0mEtQh163dmE6NjbaPqf6o,127094,4.0,Jedisol,['background music'],42.0,53.0
2744,Soft Upon Your Face,0.177,0.0854,8.0,-22.918,1.0,0.0478,0.957,0.92,0.118,0.036,81.039,track,2BhV8WT7wkp5T3pcl7RRNa,spotify:track:2BhV8WT7wkp5T3pcl7RRNa,https://api.spotify.com/v1/tracks/2BhV8WT7wkp5T3pcl7RRNa,https://api.spotify.com/v1/audio-analysis/2BhV8WT7wkp5T3pcl7RRNa,194836,4.0,Ave Air,"['background music', 'focus']",52.0,50.0
2745,Bortom Träden,0.446,0.0586,8.0,-26.416,1.0,0.0416,0.801,0.85,0.0876,0.111,124.019,track,4CFlaEtdgeu4mFmnUApAyl,spotify:track:4CFlaEtdgeu4mFmnUApAyl,https://api.spotify.com/v1/tracks/4CFlaEtdgeu4mFmnUApAyl,https://api.spotify.com/v1/audio-analysis/4CFlaEtdgeu4mFmnUApAyl,260565,4.0,Erik Reno,['calming instrumental'],50.0,51.0
2746,Progress,0.268,0.0234,0.0,-27.141,1.0,0.0487,0.995,0.929,0.0975,0.0382,99.734,track,6oJIMUBDopuFljMNBFrq9Z,spotify:track:6oJIMUBDopuFljMNBFrq9Z,https://api.spotify.com/v1/tracks/6oJIMUBDopuFljMNBFrq9Z,https://api.spotify.com/v1/audio-analysis/6oJIMUBDopuFljMNBFrq9Z,138629,4.0,Ever So Blue,"['background music', 'background piano', 'calming instrumental', 'focus']",63.0,57.0
2747,Meditations pt 1,0.567,0.184,2.0,-18.937,1.0,0.0339,0.416,0.903,0.096,0.075,116.131,track,6vOgKvTHr4NO9YPsZQfiDX,spotify:track:6vOgKvTHr4NO9YPsZQfiDX,https://api.spotify.com/v1/tracks/6vOgKvTHr4NO9YPsZQfiDX,https://api.spotify.com/v1/audio-analysis/6vOgKvTHr4NO9YPsZQfiDX,150806,4.0,Estado De Calma,['background music'],44.0,51.0
2748,Beginnings,0.208,0.16,7.0,-17.301,1.0,0.0344,0.871,0.85,0.103,0.0391,86.039,track,02NddgoemFd0ImJLtl2SAy,spotify:track:02NddgoemFd0ImJLtl2SAy,https://api.spotify.com/v1/tracks/02NddgoemFd0ImJLtl2SAy,https://api.spotify.com/v1/audio-analysis/02NddgoemFd0ImJLtl2SAy,199875,3.0,Bon Bruit,['background music'],44.0,54.0
2749,"2 Nights, a Whisper",0.365,0.0874,9.0,-20.689,1.0,0.0321,0.957,0.97,0.0795,0.0368,97.844,track,3lgNEhD9fL7vLnbZXa9e7s,spotify:track:3lgNEhD9fL7vLnbZXa9e7s,https://api.spotify.com/v1/tracks/3lgNEhD9fL7vLnbZXa9e7s,https://api.spotify.com/v1/audio-analysis/3lgNEhD9fL7vLnbZXa9e7s,190804,4.0,Arylith,[],36.0,49.0
2750,Hidden Chambers,0.297,0.209,2.0,-12.715,1.0,0.035,0.957,0.907,0.134,0.0867,141.603,track,4iNlPrMJCvBjakWljscabH,spotify:track:4iNlPrMJCvBjakWljscabH,https://api.spotify.com/v1/tracks/4iNlPrMJCvBjakWljscabH,https://api.spotify.com/v1/audio-analysis/4iNlPrMJCvBjakWljscabH,169000,3.0,Marlee Tuaine,[],47.0,59.0
2751,Walking You Home,0.595,0.29,2.0,-17.011,1.0,0.0301,0.897,0.804,0.122,0.28,85.0,track,2PGGTOPhTXH9SOZENtiuMN,spotify:track:2PGGTOPhTXH9SOZENtiuMN,https://api.spotify.com/v1/tracks/2PGGTOPhTXH9SOZENtiuMN,https://api.spotify.com/v1/audio-analysis/2PGGTOPhTXH9SOZENtiuMN,190588,4.0,Paul Mahmal Orca,[],41.0,53.0
2752,Feels Like Flying,0.416,0.11,11.0,-13.776,1.0,0.0423,0.882,0.873,0.116,0.347,120.024,track,3mMd2MGvEIDAfMfvcb9wsC,spotify:track:3mMd2MGvEIDAfMfvcb9wsC,https://api.spotify.com/v1/tracks/3mMd2MGvEIDAfMfvcb9wsC,https://api.spotify.com/v1/audio-analysis/3mMd2MGvEIDAfMfvcb9wsC,198077,4.0,Elementaries,['chill beats'],44.0,55.0
2753,Cotton Spheres,0.33,0.395,0.0,-13.337,1.0,0.0306,0.912,0.947,0.107,0.0398,112.799,track,10PRcEnKj8J3m13s1wvjiI,spotify:track:10PRcEnKj8J3m13s1wvjiI,https://api.spotify.com/v1/tracks/10PRcEnKj8J3m13s1wvjiI,https://api.spotify.com/v1/audio-analysis/10PRcEnKj8J3m13s1wvjiI,174756,4.0,Lama House,"['background music', 'background piano']",59.0,56.0
2754,Candlelight,0.2,0.176,3.0,-17.259,1.0,0.0318,0.923,0.914,0.178,0.237,78.668,track,1r6k36czq5ojyYadBcHZmp,spotify:track:1r6k36czq5ojyYadBcHZmp,https://api.spotify.com/v1/tracks/1r6k36czq5ojyYadBcHZmp,https://api.spotify.com/v1/audio-analysis/1r6k36czq5ojyYadBcHZmp,124081,4.0,Reed Goff,['background music'],36.0,49.0
2755,Between Planets,0.521,0.121,3.0,-19.652,0.0,0.0378,0.828,0.876,0.116,0.19,100.013,track,0CgRVRJbaVu2DKSbatJeln,spotify:track:0CgRVRJbaVu2DKSbatJeln,https://api.spotify.com/v1/tracks/0CgRVRJbaVu2DKSbatJeln,https://api.spotify.com/v1/audio-analysis/0CgRVRJbaVu2DKSbatJeln,174900,4.0,Radical Blue,['background music'],44.0,56.0
2756,Auburn Sky,0.265,0.035,4.0,-26.502,0.0,0.0359,0.906,0.89,0.0932,0.0651,132.972,track,42BtxDRqFTbE6Jb6rd9QOZ,spotify:track:42BtxDRqFTbE6Jb6rd9QOZ,https://api.spotify.com/v1/tracks/42BtxDRqFTbE6Jb6rd9QOZ,https://api.spotify.com/v1/audio-analysis/42BtxDRqFTbE6Jb6rd9QOZ,162829,4.0,Toledo Rains,['background music'],49.0,50.0
2757,Flowing,0.2,0.138,0.0,-20.417,1.0,0.0301,0.896,0.929,0.207,0.138,71.631,track,06G5MnuMA3cLbNwjFs8zIS,spotify:track:06G5MnuMA3cLbNwjFs8zIS,https://api.spotify.com/v1/tracks/06G5MnuMA3cLbNwjFs8zIS,https://api.spotify.com/v1/audio-analysis/06G5MnuMA3cLbNwjFs8zIS,131116,4.0,Lucas Delphy,['background music'],52.0,61.0
2758,With Resolve,0.456,0.0195,9.0,-33.594,1.0,0.04,0.982,0.924,0.106,0.269,126.086,track,51c5Wbzs0fPu6mwpDn3bsQ,spotify:track:51c5Wbzs0fPu6mwpDn3bsQ,https://api.spotify.com/v1/tracks/51c5Wbzs0fPu6mwpDn3bsQ,https://api.spotify.com/v1/audio-analysis/51c5Wbzs0fPu6mwpDn3bsQ,129762,4.0,Jacob Yoffee,['background music'],54.0,60.0
2759,Overture,0.355,0.074,2.0,-17.67,1.0,0.0317,0.976,0.928,0.0892,0.0605,77.003,track,6Xcbf5km5dY2xqnDctdjMx,spotify:track:6Xcbf5km5dY2xqnDctdjMx,https://api.spotify.com/v1/tracks/6Xcbf5km5dY2xqnDctdjMx,https://api.spotify.com/v1/audio-analysis/6Xcbf5km5dY2xqnDctdjMx,197667,4.0,Lights & Motion,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",51.0,50.0
2760,The Beginning,0.358,0.341,4.0,-16.751,1.0,0.0431,0.67,0.966,0.0771,0.162,124.25,track,0v0qWxKW6zcQDBM4fuvJYg,spotify:track:0v0qWxKW6zcQDBM4fuvJYg,https://api.spotify.com/v1/tracks/0v0qWxKW6zcQDBM4fuvJYg,https://api.spotify.com/v1/audio-analysis/0v0qWxKW6zcQDBM4fuvJYg,229042,4.0,Double Singularity,[],38.0,50.0
2761,First,0.344,0.252,4.0,-14.558,1.0,0.0367,0.88,0.931,0.103,0.144,114.788,track,4pr31JsI5qADn6dHd7t5cQ,spotify:track:4pr31JsI5qADn6dHd7t5cQ,https://api.spotify.com/v1/tracks/4pr31JsI5qADn6dHd7t5cQ,https://api.spotify.com/v1/audio-analysis/4pr31JsI5qADn6dHd7t5cQ,275600,4.0,Roary,[],37.0,41.0
2762,If I'd Have Known It Was the Last (Second Position),0.462,0.249,7.0,-14.157,1.0,0.0315,0.00468,0.896,0.108,0.0481,106.039,track,58su4eMhL93HP3Uh4NCDml,spotify:track:58su4eMhL93HP3Uh4NCDml,https://api.spotify.com/v1/tracks/58su4eMhL93HP3Uh4NCDml,https://api.spotify.com/v1/audio-analysis/58su4eMhL93HP3Uh4NCDml,112720,3.0,Codes In The Clouds,"['british post-rock', 'instrumental post-rock', 'post-rock']",37.0,48.0
2763,For a Moment,0.551,0.214,11.0,-17.887,0.0,0.0339,0.945,0.913,0.112,0.0471,140.033,track,1hPEjphQtd9xBOLL4v1VYn,spotify:track:1hPEjphQtd9xBOLL4v1VYn,https://api.spotify.com/v1/tracks/1hPEjphQtd9xBOLL4v1VYn,https://api.spotify.com/v1/audio-analysis/1hPEjphQtd9xBOLL4v1VYn,169207,4.0,Amaranth Cove,"['background music', 'focus']",58.0,57.0
2764,Arriving,0.281,0.00943,10.0,-22.661,1.0,0.0374,0.995,0.964,0.116,0.0384,70.348,track,0VZSqwbrOlZxOEakvAQX5a,spotify:track:0VZSqwbrOlZxOEakvAQX5a,https://api.spotify.com/v1/tracks/0VZSqwbrOlZxOEakvAQX5a,https://api.spotify.com/v1/audio-analysis/0VZSqwbrOlZxOEakvAQX5a,145475,5.0,Hilder Sky,[],47.0,56.0
